 Sterling
   38.97203  -77.48690   85 -5 version 1
 2022   1  1  1  2 48  2.800 145.22    -2.0 0    -0.9 0     0.4 0     0.0 0    42.7 0     0.121     0.124     0.000     0.000
 2022   1  1  1  2 49  2.817 145.41    -1.7 0    -0.8 0     0.4 0     0.0 0    42.7 0     0.121     0.000     0.000     0.000
 2022   1  1  1  2 50  2.833 145.60    -1.8 0    -0.8 0     0.4 0     0.0 0    42.7 0     0.241     0.000     0.000     0.000
 2022   1  1  1  2 51  2.850 145.78    -2.0 0    -0.9 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  2 52  2.867 145.97    -2.0 0    -1.0 0     0.4 0     0.0 0    42.7 0     0.000     0.249     0.000     0.000
 2022   1  1  1  2 53  2.883 146.15    -2.0 0    -0.9 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  2 54  2.900 146.34    -2.3 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.241     0.000     0.000     0.000
 2022   1  1  1  2 55  2.917 146.52    -2.7 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.241     0.000     0.000     0.000
 2022   1  1  1  2 56  2.933 146.71    -2.8 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 57  2.950 146.89    -2.8 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  2 58  2.967 147.07    -2.7 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.121     0.000     0.000     0.000
 2022   1  1  1  2 59  2.983 147.26    -2.3 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.241     0.000     0.000     0.000
 2022   1  1  1  3  0  3.000 147.44    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3  1  3.017 147.63    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3  2  3.033 147.81    -2.0 0    -1.3 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3  3  3.050 147.99    -2.0 0    -1.2 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  3  4  3.067 148.17    -2.0 0    -1.2 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  3  5  3.083 148.35    -2.0 0    -0.9 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  3  6  3.100 148.54    -2.0 0    -0.8 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3  7  3.117 148.72    -2.0 0    -0.8 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3  8  3.133 148.90    -2.0 0    -0.6 0     0.4 0     0.0 0    42.7 0     0.000     0.249     0.000     0.000
 2022   1  1  1  3  9  3.150 149.08    -2.0 0    -0.4 0     0.4 0     0.0 0    42.7 0     0.000     0.124     0.000     0.000
 2022   1  1  1  3 10  3.167 149.26    -2.0 0    -0.4 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3 11  3.183 149.44    -2.0 0    -0.4 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3 12  3.200 149.62    -2.0 0    -0.4 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
 2022   1  1  1  3 13  3.217 149.80    -2.0 0    -0.4 0     0.4 0     0.0 0    42.7 0     0.000     0.000     0.000     0.000
